2016-04-17 20:10:56,115 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 0.512) achieved score 1.0
2016-04-17 20:10:56,150 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 1.024) achieved score 1.0
2016-04-17 20:10:56,182 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 2.048) achieved score 0.875
2016-04-17 20:10:56,216 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 4.096) achieved score 0.8
2016-04-17 20:10:56,253 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 8.192) achieved score 0.825
2016-04-17 20:10:56,314 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 16.384) achieved score 0.8375
2016-04-17 20:10:56,354 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 32.768) achieved score 0.825
2016-04-17 20:10:56,398 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 65.536) achieved score 0.825
2016-04-17 20:10:56,456 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 0.001) achieved score 0.975
2016-04-17 20:10:56,525 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 0.002) achieved score 0.975
2016-04-17 20:10:56,578 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 0.004) achieved score 0.975
2016-04-17 20:10:56,630 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 0.008) achieved score 0.975
2016-04-17 20:10:56,682 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 0.016) achieved score 0.975
2016-04-17 20:10:56,738 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 0.032) achieved score 0.975
2016-04-17 20:10:56,790 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 0.064) achieved score 0.975
2016-04-17 20:10:56,845 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 0.128) achieved score 0.975
2016-04-17 20:10:56,899 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 0.256) achieved score 0.975
2016-04-17 20:10:56,944 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 0.512) achieved score 0.975
2016-04-17 20:10:57,002 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 1.024) achieved score 0.975
2016-04-17 20:10:57,048 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 2.048) achieved score 0.975
2016-04-17 20:10:57,088 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 4.096) achieved score 0.9875
2016-04-17 20:10:57,130 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 8.192) achieved score 0.975
2016-04-17 20:10:57,171 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 16.384) achieved score 0.9875
2016-04-17 20:10:57,215 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 32.768) achieved score 0.975
2016-04-17 20:10:57,265 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1.0}, 65.536) achieved score 0.975
2016-04-17 20:10:57,319 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 0.001) achieved score 0.85
2016-04-17 20:10:57,398 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 0.002) achieved score 0.85
2016-04-17 20:10:57,457 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 0.004) achieved score 0.85
2016-04-17 20:10:57,522 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 0.008) achieved score 0.85
2016-04-17 20:10:57,575 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 0.016) achieved score 0.85
2016-04-17 20:10:57,627 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 0.032) achieved score 0.85
2016-04-17 20:10:57,678 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 0.064) achieved score 0.85
2016-04-17 20:10:57,728 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 0.128) achieved score 0.85
2016-04-17 20:10:57,776 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 0.256) achieved score 0.85
2016-04-17 20:10:57,830 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 0.512) achieved score 0.8625
2016-04-17 20:10:57,880 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 1.024) achieved score 0.8625
2016-04-17 20:10:57,932 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 2.048) achieved score 0.8625
2016-04-17 20:10:57,983 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 4.096) achieved score 0.8625
2016-04-17 20:10:58,040 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 8.192) achieved score 0.8625
2016-04-17 20:10:58,097 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 16.384) achieved score 0.8625
2016-04-17 20:10:58,154 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 32.768) achieved score 0.8625
2016-04-17 20:10:58,211 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 10.0}, 65.536) achieved score 0.8625
2016-04-17 20:10:58,268 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 0.001) achieved score 0.675
2016-04-17 20:10:58,321 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 0.002) achieved score 0.675
2016-04-17 20:10:58,387 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 0.004) achieved score 0.675
2016-04-17 20:10:58,436 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 0.008) achieved score 0.675
2016-04-17 20:10:58,487 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 0.016) achieved score 0.675
2016-04-17 20:10:58,538 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 0.032) achieved score 0.675
2016-04-17 20:10:58,590 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 0.064) achieved score 0.675
2016-04-17 20:10:58,641 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 0.128) achieved score 0.675
2016-04-17 20:10:58,690 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 0.256) achieved score 0.675
2016-04-17 20:10:58,739 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 0.512) achieved score 0.675
2016-04-17 20:10:58,792 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 1.024) achieved score 0.675
2016-04-17 20:10:58,839 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 2.048) achieved score 0.675
2016-04-17 20:10:58,888 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 4.096) achieved score 0.675
2016-04-17 20:10:58,935 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 8.192) achieved score 0.675
2016-04-17 20:10:58,989 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 16.384) achieved score 0.675
2016-04-17 20:10:59,043 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 32.768) achieved score 0.675
2016-04-17 20:10:59,095 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 100.0}, 65.536) achieved score 0.675
2016-04-17 20:10:59,145 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 0.001) achieved score 0.6
2016-04-17 20:10:59,194 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 0.002) achieved score 0.6
2016-04-17 20:10:59,249 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 0.004) achieved score 0.6
2016-04-17 20:10:59,298 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 0.008) achieved score 0.6
2016-04-17 20:10:59,350 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 0.016) achieved score 0.6
2016-04-17 20:10:59,397 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 0.032) achieved score 0.6
2016-04-17 20:10:59,444 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 0.064) achieved score 0.6
2016-04-17 20:10:59,501 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 0.128) achieved score 0.6
2016-04-17 20:10:59,556 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 0.256) achieved score 0.6
2016-04-17 20:10:59,608 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 0.512) achieved score 0.6
2016-04-17 20:10:59,668 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 1.024) achieved score 0.6
2016-04-17 20:10:59,723 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 2.048) achieved score 0.6
2016-04-17 20:10:59,783 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 4.096) achieved score 0.6
2016-04-17 20:10:59,838 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 8.192) achieved score 0.6
